timestamp,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,count
2016-12-01 23:00:00,5.0,3.0,87.0,8.0,4.0,no,no,winter,438
2015-04-12 02:00:00,7.5,6.0,59.0,9.0,1.0,no,yes,spring,271
2016-08-31 22:00:00,19.0,19.0,64.0,19.5,1.0,no,no,summer,853
2016-03-31 07:00:00,6.0,,76.0,9.0,,no,no,spring,1890
2015-11-30 18:00:00,13.0,13.0,82.0,33.0,3.0,no,no,fall,2461
2015-04-20 13:00:00,17.0,17.0,40.5,23.0,1.0,no,no,spring,1364
2016-08-18 06:00:00,16.0,16.0,85.5,6.5,,no,,summer,717
2016-05-04 18:00:00,16.5,16.5,26.0,17.5,1.0,no,no,spring,4133
2016-05-10 07:00:00,15.0,15.0,94.0,13.0,,no,no,spring,1651
2016-02-09 21:00:00,6.0,2.0,71.0,24.0,2.0,no,no,winter,554
2015-07-05 10:00:00,16.0,16.0,83.0,7.0,7.0,,yes,summer,745
2016-04-01 22:00:00,9.0,7.0,68.5,13.0,,,no,spring,586
2015-02-03 00:00:00,1.0,-1.5,75.0,8.0,3.0,,no,winter,94
2015-09-27 04:00:00,9.0,8.0,87.0,6.0,1.0,no,yes,fall,155
2016-10-13 14:00:00,13.5,13.5,63.0,27.0,2.0,no,no,fall,1247
2015-10-11 11:00:00,13.5,,69.5,19.5,2.0,no,yes,fall,1935
2016-07-10 13:00:00,20.0,20.0,78.0,24.0,3.0,no,yes,summer,2245
2016-02-24 19:00:00,5.0,5.0,55.0,4.0,1.0,no,no,winter,1495
2015-08-30 07:00:00,16.5,16.5,82.5,6.5,4.0,no,yes,summer,188
2016-09-26 23:00:00,13.0,13.0,82.0,7.0,1.0,no,no,fall,378
2016-06-28 10:00:00,19.0,19.0,47.5,10.0,2.0,no,no,summer,1384
2015-03-26 09:00:00,7.0,4.0,90.0,19.5,,no,no,spring,1251
2015-03-25 18:00:00,9.0,9.0,46.5,4.0,1.0,no,no,spring,2788
2016-12-07 05:00:00,9.5,9.5,94.0,5.0,2.0,,no,winter,108
,24.0,24.0,69.0,7.0,3.0,no,no,fall,4494
2015-12-13 15:00:00,9.0,8.0,94.0,9.0,3.0,,yes,winter,1060
2015-06-07 18:00:00,19.0,19.0,36.0,14.0,1.0,no,yes,summer,2870
2015-06-22 07:00:00,13.0,13.0,88.0,19.0,2.0,no,no,summer,1691
2015-08-25 23:00:00,17.0,17.0,80.0,19.0,2.0,no,no,summer,457
2015-01-05 02:00:00,5.0,4.0,87.0,6.0,4.0,no,no,winter,32
2016-06-03 06:00:00,10.0,8.0,88.0,12.0,3.0,no,no,summer,554
2016-04-13 05:00:00,7.0,6.5,84.0,5.0,1.0,no,no,spring,117
2016-06-13 23:00:00,16.5,16.5,85.5,13.0,3.0,no,no,summer,405
2015-10-02 09:00:00,13.5,13.5,74.5,10.0,1.0,no,no,fall,2799
2015-07-07 20:00:00,19.5,19.5,44.5,32.5,1.0,no,no,summer,1768
2016-09-27 12:00:00,18.5,,70.5,23.0,3.0,no,no,fall,1447
2015-12-29 23:00:00,12.0,12.0,74.5,20.5,4.0,no,no,winter,290
2016-09-23 22:00:00,14.0,14.0,67.0,9.0,1.0,no,no,fall,851
2015-09-04 02:00:00,13.0,13.0,72.0,12.0,3.0,no,no,fall,109
2016-11-27 09:00:00,8.0,6.0,79.0,10.0,4.0,no,yes,fall,631
2016-01-16 01:00:00,3.0,-1.0,81.0,16.0,3.0,no,yes,winter,231
2016-11-15 07:00:00,13.0,13.0,94.0,17.5,4.0,no,no,fall,2305
2015-04-04 23:00:00,8.0,7.5,76.0,5.0,4.0,,yes,spring,334
2016-12-13 01:00:00,10.0,,88.0,7.0,2.0,no,no,winter,130
2016-04-20 00:00:00,8.0,5.0,82.0,15.0,1.0,no,no,spring,196
2015-04-24 02:00:00,8.0,,87.0,0.0,1.0,no,no,spring,88
2015-10-13 11:00:00,12.0,12.0,67.0,15.0,,no,no,fall,958
2015-05-08 06:00:00,10.5,10.5,74.0,2.0,1.0,no,no,spring,629
2016-11-20 01:00:00,8.0,4.0,87.0,28.0,26.0,,yes,fall,66
2016-07-14 12:00:00,19.0,19.0,49.0,16.0,2.0,no,no,summer,1742
2015-10-03 04:00:00,10.5,10.5,88.0,6.0,3.0,no,yes,fall,171
2015-05-24 20:00:00,18.0,18.0,70.5,6.5,2.0,,yes,spring,1510
2016-02-01 22:00:00,11.0,11.0,60.0,35.0,2.0,,no,winter,360
2015-01-10 21:00:00,6.0,2.0,57.0,21.0,1.0,no,yes,winter,349
2016-05-03 16:00:00,15.0,15.0,36.5,18.5,1.0,no,no,spring,1942
2016-08-29 21:00:00,19.5,19.5,58.0,2.0,1.0,yes,no,summer,1105
2015-03-05 13:00:00,11.0,11.0,56.0,20.5,2.0,,no,spring,1001
2016-12-10 11:00:00,13.0,13.0,94.0,11.0,7.0,no,yes,winter,1252
2016-05-11 14:00:00,18.0,18.0,85.5,7.5,7.0,no,no,spring,513
2015-10-12 20:00:00,12.0,,65.0,8.0,1.0,no,no,fall,1175
2015-04-22 01:00:00,9.0,7.5,71.0,10.0,1.0,no,no,spring,77
2016-05-17 10:00:00,15.5,15.5,53.5,16.0,,no,no,spring,1214
2016-03-15 01:00:00,4.5,4.5,84.0,4.0,1.0,no,no,spring,72
,8.0,5.0,87.0,21.0,7.0,no,no,spring,951
2016-08-21 07:00:00,16.5,,80.0,23.0,,no,yes,summer,208
2016-04-30 03:00:00,5.5,3.5,73.5,9.0,1.0,no,yes,spring,127
2016-09-23 11:00:00,17.5,,49.0,10.0,1.0,no,no,fall,1548
2015-11-29 10:00:00,13.0,13.0,63.0,39.0,,no,yes,fall,818
2016-01-28 08:00:00,5.0,2.0,70.0,16.0,1.0,,no,winter,3880
2015-12-15 12:00:00,12.0,12.0,94.0,14.0,3.0,no,no,winter,991
2016-07-17 03:00:00,20.0,20.0,745.0,15.0,4.0,no,yes,summer,319
2015-05-08 18:00:00,14.5,14.5,72.5,15.0,2.0,no,no,spring,2260
2015-03-11 11:00:00,11.5,11.5,56.0,19.5,1.0,no,no,spring,909
2016-11-03 05:00:00,4.5,2.5,84.0,9.0,1.0,,no,fall,126
2015-11-03 05:00:00,11.0,11.0,88.0,11.0,3.0,no,no,fall,137
2016-09-29 19:00:00,17.0,17.0,52.0,26.0,2.0,no,no,fall,2167
2015-04-13 08:00:00,9.0,,71.0,7.0,3.0,no,no,spring,3752
2016-11-26 23:00:00,5.0,4.0,93.0,6.0,1.0,,yes,fall,407
2016-04-30 19:00:00,11.5,11.5,45.5,15.0,1.0,no,yes,spring,1429
2015-07-07 01:00:00,17.0,17.0,68.0,5.0,1.0,no,no,summer,187
2015-12-28 18:00:00,12.0,,67.0,21.0,1.0,yes,no,winter,724
2016-12-01 07:00:00,1.5,-2.0,62.5,12.0,1.0,no,no,winter,1842
2015-02-13 00:00:00,2.5,-1.0,87.0,11.0,2.0,no,no,winter,218
2016-08-24 22:00:00,23.0,23.0,69.0,11.0,7.0,no,no,summer,926
2015-03-13 03:00:00,8.5,7.0,62.0,9.0,1.0,no,no,spring,54
2016-06-22 22:00:00,21.0,21.0,78.0,5.0,1.0,no,no,summer,960
2016-03-20 23:00:00,8.0,7.5,82.0,5.0,1.0,no,yes,spring,234
2016-04-08 11:00:00,11.5,11.5,67.0,10.0,3.0,no,no,spring,947
2016-02-10 00:00:00,5.5,1.5,78.5,21.0,7.0,,no,winter,103
2016-02-25 21:00:00,3.0,2.5,62.5,5.0,1.0,no,no,winter,601
2016-03-30 15:00:00,13.0,13.0,47.0,19.0,2.0,no,no,spring,1162
2016-10-18 00:00:00,11.5,11.5,85.0,15.0,1.0,,no,fall,132
2016-09-10 05:00:00,19.0,19.0,78.0,14.0,1.0,no,yes,fall,130
2016-11-30 00:00:00,1.0,0.0,87.0,5.0,,no,no,fall,137
2015-06-09 19:00:00,14.0,14.0,49.5,24.0,3.0,,no,summer,2133
2015-11-06 20:00:00,17.0,17.0,88.0,19.5,3.0,no,no,fall,936
2015-01-24 13:00:00,7.0,3.5,-5.0,22.0,1.0,no,yes,winter,1769
2015-02-07 22:00:00,4.5,2.0,84.0,10.0,2.0,no,yes,winter,322
2016-03-25 02:00:00,9.0,6.0,94.0,17.0,,yes,no,spring,76
2016-10-04 00:00:00,13.0,13.0,82.0,6.0,2.0,,no,fall,160
2015-08-13 09:00:00,20.0,20.0,78.0,20.0,3.0,no,no,summer,2183
2015-04-27 22:00:00,9.5,6.5,56.0,23.0,,,no,spring,384
2016-07-22 00:00:00,19.5,19.5,78.0,8.0,4.0,no,no,summer,480
2016-01-28 14:00:00,10.0,7.0,54.0,24.0,,,no,winter,1037
2015-03-29 00:00:00,10.0,8.0,72.75,30.75,4.0,no,yes,spring,395
2015-04-01 01:00:00,7.0,2.0,61.0,34.0,1.0,no,no,spring,98
2015-04-20 22:00:00,8.5,6.5,73.5,13.0,1.0,no,no,spring,492
2015-01-27 03:00:00,5.0,2.0,76.0,12.0,1.0,,no,winter,33
2015-05-17 09:00:00,13.5,13.5,53.0,18.5,2.0,no,yes,spring,1012
2016-07-09 23:00:00,19.0,19.0,75.5,22.0,1.0,no,yes,summer,898
2015-10-01 16:00:00,18.0,18.0,52.0,26.0,1.0,no,no,fall,2190
2015-04-11 22:00:00,10.0,,45.0,19.5,1.0,no,yes,spring,548
2016-11-16 23:00:00,10.5,9.0,79.5,19.5,,no,no,fall,390
2015-05-08 04:00:00,10.0,10.0,76.0,6.0,,,no,spring,71
2015-02-16 06:00:00,4.0,2.0,93.0,7.0,2.0,no,,winter,441
2016-12-19 12:00:00,7.0,6.0,93.0,6.5,7.0,no,no,winter,907
2016-11-27 21:00:00,8.0,5.0,71.0,18.0,,no,yes,fall,420
2016-02-01 14:00:00,14.5,14.5,65.0,36.0,3.0,no,no,winter,794
2015-09-11 18:00:00,18.5,18.5,62.0,19.0,1.0,no,no,fall,3317
2015-05-02 20:00:00,11.0,11.0,77.0,27.0,4.0,no,yes,spring,847
2015-10-31 01:00:00,12.0,12.0,91.0,16.0,1.0,,yes,fall,463
2015-06-23 01:00:00,14.0,14.0,69.5,18.5,4.0,no,no,summer,133
2015-09-27 23:00:00,12.0,12.0,82.0,7.5,3.0,no,yes,fall,337
2015-09-14 04:00:00,13.0,13.0,91.0,17.0,7.0,no,no,fall,27
2016-07-07 09:00:00,18.5,18.5,56.0,13.0,1.0,no,no,summer,2712
2015-09-02 20:00:00,15.0,15.0,70.0,8.0,7.0,no,no,fall,1147
2016-11-07 12:00:00,8.5,5.5,68.5,19.0,3.0,no,no,fall,445
2016-09-30 17:00:00,18.0,18.0,52.0,20.5,2.0,no,no,fall,4091
2015-12-27 11:00:00,15.0,15.0,82.0,25.0,4.0,no,yes,winter,585
2015-12-10 16:00:00,12.0,12.0,77.0,25.0,3.0,no,no,winter,1396
2016-06-12 06:00:00,16.0,,77.0,14.0,,no,yes,summer,184
2016-03-17 10:00:00,8.5,5.5,60.0,18.5,2.0,no,no,spring,952
2015-03-07 18:00:00,11.0,,67.0,16.0,1.0,no,yes,spring,1432
2015-02-16 10:00:00,8.0,6.0,84.5,13.0,2.0,no,no,winter,778
2016-06-21 04:00:00,16.0,16.0,77.0,15.0,2.0,no,no,summer,59
2015-09-06 06:00:00,8.5,7.0,87.0,11.0,1.0,no,yes,fall,132
2016-01-21 05:00:00,-1.0,-5.0,93.0,11.0,3.0,no,no,winter,84
2016-11-29 06:00:00,1.0,-1.0,87.0,6.0,1.0,no,no,fall,609
2016-04-18 09:00:00,9.5,7.0,60.0,18.0,1.0,,no,spring,2096
2015-03-18 02:00:00,5.0,,96.5,6.5,3.0,no,no,spring,47
2016-05-28 16:00:00,19.0,19.0,62.0,14.0,3.0,no,yes,spring,2965
2015-04-16 12:00:00,15.0,15.0,53.0,27.0,1.0,,no,spring,1265
2015-12-26 00:00:00,16.0,16.0,72.0,31.5,3.0,,yes,winter,335
2016-04-03 03:00:00,9.0,,90.5,8.0,7.0,no,yes,spring,99
2015-08-12 23:00:00,17.5,,75.0,18.0,2.0,no,no,summer,578
2015-07-31 19:00:00,20.0,20.0,46.0,14.0,1.0,no,no,summer,2260
2016-01-08 03:00:00,4.0,2.0,81.0,9.0,1.0,no,no,winter,37
2016-05-29 16:00:00,18.0,18.0,68.0,18.5,,,yes,spring,2900
2016-12-30 20:00:00,4.0,1.5,100.0,10.0,,no,no,winter,367
2016-10-06 19:00:00,13.0,,63.0,19.0,2.0,no,no,fall,1892
2015-02-04 23:00:00,3.0,-0.5,81.0,15.0,3.0,no,no,winter,294
2016-09-13 13:00:00,32.5,32.5,37.0,18.5,1.0,no,no,fall,1782
2016-10-05 17:00:00,14.0,14.0,55.0,33.0,1.0,no,no,fall,4279
2015-07-03 09:00:00,20.0,20.0,53.0,15.0,,no,no,summer,2515
2016-10-30 17:00:00,12.5,12.5,91.0,4.0,1.0,no,yes,fall,1506
2016-02-08 06:00:00,8.0,4.0,66.0,32.0,2.0,no,no,winter,494
2016-02-21 15:00:00,15.0,15.0,72.0,35.0,3.0,no,yes,winter,1357
2015-02-28 17:00:00,10.0,7.0,82.0,25.0,3.0,no,yes,winter,1143
2016-04-25 14:00:00,11.5,11.5,62.5,27.0,7.0,no,no,spring,901
2016-05-15 19:00:00,15.0,15.0,45.0,12.0,1.0,no,yes,spring,1844
2015-12-24 04:00:00,12.0,12.0,72.0,22.0,3.0,no,no,winter,66
2016-03-05 23:00:00,4.0,0.0,81.0,19.0,3.0,no,yes,spring,261
2016-03-01 18:00:00,12.0,12.0,69.5,24.0,2.0,,no,spring,2586
2016-12-10 21:00:00,10.5,9.0,85.0,28.0,7.0,no,yes,winter,179
2016-07-08 11:00:00,20.5,20.5,66.5,28.0,3.0,,no,summer,1329
2016-07-16 19:00:00,24.5,24.5,59.0,23.0,,,yes,summer,2333
2016-08-31 11:00:00,21.0,21.0,55.0,22.5,2.0,no,no,summer,1189
2015-07-16 20:00:00,20.0,20.0,64.0,29.5,1.0,no,no,summer,1800
2016-04-28 15:00:00,12.0,12.0,34.0,24.0,1.0,,no,spring,1278
2015-02-15 19:00:00,6.5,6.0,84.0,5.0,,no,,winter,685
2016-10-19 10:00:00,12.0,,72.0,22.0,2.0,no,no,fall,1079
2015-05-08 20:00:00,14.0,14.0,82.0,15.0,,no,no,spring,1015
2016-02-23 03:00:00,6.0,3.0,71.0,13.0,1.0,no,no,winter,20
2016-06-14 23:00:00,15.0,,82.0,11.0,1.0,,no,summer,478
2016-11-01 22:00:00,9.5,8.5,71.0,8.0,3.0,no,no,fall,615
2015-08-07 21:00:00,18.5,18.5,80.5,24.0,1.0,no,no,summer,1170
2016-02-29 00:00:00,3.5,,78.0,15.0,2.0,no,no,winter,71
2015-02-04 03:00:00,1.0,-1.0,87.0,7.0,2.0,no,,winter,42
2016-04-15 17:00:00,10.5,9.5,91.0,9.0,7.0,no,no,spring,1355
2016-03-10 17:00:00,9.0,8.5,68.5,5.0,,no,no,spring,2656
2016-01-25 15:00:00,13.0,13.0,79.5,30.5,3.0,no,no,winter,1121
2016-05-29 03:00:00,11.0,11.0,79.5,8.0,,no,yes,spring,190
2016-07-08 06:00:00,16.5,16.5,80.0,18.5,2.0,no,no,summer,677
2015-01-31 09:00:00,3.0,-1.0,87.0,16.0,7.0,no,yes,winter,468
2015-08-05 03:00:00,16.0,16.0,72.0,9.0,1.0,no,no,summer,61
2016-11-06 02:00:00,4.0,0.0,72.5,19.0,1.0,no,yes,fall,182
2015-04-23 15:00:00,14.5,14.5,53.0,11.0,1.0,,no,spring,1542
2015-12-06 12:00:00,14.0,14.0,74.5,29.0,3.0,no,yes,winter,1467
2015-04-17 05:00:00,9.0,6.0,73.5,18.0,1.0,,no,spring,97
2016-01-30 08:00:00,9.0,6.0,73.5,22.0,,,yes,winter,372
2016-05-08 13:00:00,26.0,26.0,37.0,24.0,,no,yes,spring,4341
2016-01-17 06:00:00,2.0,,84.0,6.5,26.0,no,yes,winter,50
2015-06-29 02:00:00,17.0,17.0,68.0,18.5,1.0,no,no,summer,78
2015-06-03 01:00:00,14.0,14.0,67.0,21.0,1.0,no,no,summer,138
2016-12-05 10:00:00,4.5,2.5,87.0,7.0,1.0,no,no,winter,883
2015-02-15 16:00:00,9.0,8.5,71.0,5.0,2.0,no,yes,winter,1841
2016-12-28 13:00:00,3.0,,100.0,11.0,4.0,no,no,winter,925
2016-02-14 19:00:00,4.0,,61.0,18.0,1.0,no,yes,winter,507
2016-04-22 20:00:00,7.5,4.5,87.0,18.5,,no,no,spring,368
2016-11-19 11:00:00,7.0,4.0,68.5,18.5,1.0,no,yes,fall,1600
2016-12-16 02:00:00,9.0,8.0,94.0,7.0,,no,,winter,229
,6.0,3.5,61.0,12.0,,,no,spring,877
2016-08-11 21:00:00,20.0,20.0,69.0,24.0,1.0,,no,summer,1166
2015-01-14 15:00:00,7.0,4.0,55.0,18.0,1.0,,no,winter,969
2016-01-30 06:00:00,9.0,5.5,76.0,28.5,7.0,no,yes,winter,72
2016-01-08 06:00:00,5.0,,78.5,5.0,1.0,no,no,winter,479
2015-12-05 00:00:00,13.0,13.0,63.0,34.0,2.0,no,yes,winter,495
2015-08-23 16:00:00,20.5,20.5,58.5,19.5,2.0,no,yes,summer,2393
2016-02-07 10:00:00,9.0,5.0,60.0,32.0,2.0,,,winter,1035
2016-12-19 15:00:00,8.0,6.5,87.0,8.0,,no,no,winter,1054
2016-08-13 22:00:00,21.0,21.0,53.0,10.0,4.0,no,yes,summer,1212
2015-12-14 12:00:00,10.0,8.0,82.0,13.0,3.0,no,no,winter,946
2015-12-29 08:00:00,11.0,11.0,77.0,12.0,2.0,no,no,winter,883
2016-05-30 08:00:00,13.0,13.0,82.0,18.0,3.0,,no,spring,458
2016-06-20 18:00:00,22.0,22.0,59.0,26.0,2.0,no,no,summer,3652
2015-11-09 01:00:00,14.0,14.0,69.5,29.5,3.0,no,no,fall,91
2015-05-17 21:00:00,14.0,14.0,59.0,20.0,1.0,no,yes,spring,757
2015-12-17 17:00:00,14.0,14.0,77.0,15.0,7.0,no,no,winter,2169
2016-03-17 08:00:00,5.5,2.5,84.0,12.0,1.0,no,no,spring,3948
2016-06-29 11:00:00,18.0,18.0,60.0,27.0,3.0,,no,summer,826
2015-06-26 22:00:00,20.0,20.0,69.0,23.0,4.0,no,no,summer,1041
2015-03-03 21:00:00,5.0,0.0,66.0,26.0,1.0,no,no,spring,592
2015-06-01 10:00:00,14.5,14.5,48.0,25.0,2.0,no,no,summer,904
2016-02-26 09:00:00,3.5,0.5,63.0,11.0,3.0,no,no,winter,1774
2016-10-21 06:00:00,10.0,8.0,88.0,15.0,2.0,,no,fall,649
2015-11-18 16:00:00,13.5,13.5,85.0,30.5,7.0,no,no,fall,1017
2016-10-27 07:00:00,11.0,11.0,88.0,14.0,3.0,,no,fall,2226
2016-01-12 20:00:00,7.0,3.0,76.0,29.0,7.0,no,no,winter,811
2016-01-30 19:00:00,6.0,2.0,63.5,22.0,1.0,no,yes,winter,655
2015-03-06 01:00:00,8.0,5.0,64.0,17.0,,no,no,spring,126
2016-03-06 17:00:00,4.5,3.5,78.5,6.0,2.0,no,yes,spring,771
2016-10-28 22:00:00,14.5,14.5,82.5,5.5,4.0,,no,fall,836
2015-04-22 02:00:00,8.0,6.5,76.0,9.0,1.0,no,no,spring,43
2016-07-24 14:00:00,24.0,24.0,54.0,19.0,3.0,no,yes,summer,3463
2016-07-12 06:00:00,14.5,14.5,79.5,15.0,1.0,no,no,summer,886
2016-03-29 12:00:00,10.5,,58.0,28.0,,,no,spring,913
2016-05-24 05:00:00,9.0,8.0,87.0,6.0,1.0,,no,spring,156
2015-05-25 00:00:00,13.5,13.5,69.5,14.0,4.0,yes,no,spring,588
2016-11-26 11:00:00,8.0,,82.0,8.0,1.0,no,yes,fall,1572
2015-11-04 14:00:00,15.0,,79.5,11.0,2.0,no,no,fall,957
2015-12-17 04:00:00,14.0,14.0,72.0,22.0,1.0,,no,winter,60
2015-06-06 12:00:00,17.0,17.0,40.5,29.5,2.0,no,yes,summer,2459
2016-12-26 19:00:00,6.0,3.0,71.0,14.0,1.0,,no,winter,370
2015-04-20 19:00:00,12.5,12.5,52.5,21.0,1.0,no,no,spring,2273
2016-05-25 21:00:00,12.0,12.0,77.0,6.5,4.0,no,no,spring,879
2016-04-30 00:00:00,7.0,5.0,68.5,11.0,1.0,no,yes,spring,332
2015-10-07 08:00:00,16.0,,85.5,17.0,,no,no,fall,4411
2015-07-13 22:00:00,19.0,19.0,83.0,26.5,3.0,,no,summer,628
2015-10-08 23:00:00,11.0,11.0,88.0,2.0,1.0,,no,fall,572
2015-07-27 13:00:00,20.5,20.5,54.5,33.0,3.0,no,no,summer,1479
2015-11-22 00:00:00,2.0,,58.0,14.0,,no,yes,fall,307
2016-03-06 02:00:00,3.0,,81.0,14.0,1.0,no,,spring,147
2016-04-18 05:00:00,5.0,,76.0,13.0,1.0,no,no,spring,106
2015-03-07 11:00:00,13.5,13.5,53.0,25.0,1.0,no,yes,spring,1880
2016-05-18 11:00:00,13.5,13.5,74.5,19.0,7.0,,no,spring,414
2016-12-24 09:00:00,7.5,4.0,76.0,23.0,2.0,no,yes,winter,384
2015-02-27 08:00:00,3.5,0.5,78.0,14.0,1.0,no,no,winter,3398
2016-06-19 07:00:00,15.5,15.5,74.5,15.0,1.0,no,yes,summer,249
2015-01-30 20:00:00,5.0,,68.0,17.0,1.0,no,no,winter,734
2015-02-16 22:00:00,6.0,3.5,90.0,11.0,,,no,winter,325
2016-10-29 20:00:00,12.5,,91.0,3.5,1.0,no,yes,fall,879
2015-06-23 18:00:00,19.5,19.5,47.5,3.5,2.0,no,no,summer,4252
2016-07-20 23:00:00,21.5,21.5,62.5,20.5,,no,no,summer,820
2016-01-17 02:00:00,2.0,,87.0,0.0,26.0,,yes,winter,115
2015-10-31 18:00:00,12.0,12.0,94.0,7.0,1.0,,yes,fall,1458
2015-05-30 09:00:00,13.0,13.0,59.0,18.5,2.0,no,yes,spring,1031
2015-01-22 05:00:00,2.0,1.0,87.0,5.0,3.0,no,no,winter,89
2016-08-24 08:00:00,22.5,22.5,67.0,5.0,1.0,no,no,summer,4591
2015-05-24 23:00:00,14.5,14.5,74.5,14.0,3.0,no,yes,spring,745
2016-01-01 23:00:00,8.5,5.5,87.0,20.0,7.0,yes,no,winter,135
2015-03-23 06:00:00,5.0,,76.0,14.0,3.0,no,no,spring,569
2015-08-29 01:00:00,16.0,16.0,70.0,10.0,1.0,no,yes,summer,515
2015-10-31 13:00:00,15.0,15.0,77.0,11.0,1.0,no,yes,fall,2779
2015-09-23 02:00:00,11.0,11.0,85.0,19.5,1.0,no,no,fall,70
2015-09-30 09:00:00,14.5,14.5,74.5,17.0,2.0,no,no,fall,2361
2015-02-19 08:00:00,7.0,4.0,76.0,18.5,2.0,no,no,winter,3559
2015-03-09 04:00:00,5.0,4.0,81.0,6.0,,no,no,spring,31
2015-08-21 02:00:00,19.0,19.0,88.0,12.0,3.0,no,no,summer,139
2015-07-15 05:00:00,18.0,18.0,94.0,10.0,7.0,no,no,summer,122
2016-03-17 21:00:00,6.0,4.0,73.5,8.0,1.0,no,no,spring,598
2016-01-06 08:00:00,7.0,6.5,93.0,3.0,,,no,winter,3796
2016-05-13 16:00:00,15.5,15.5,63.0,22.0,3.0,no,no,spring,2511
2016-06-29 21:00:00,16.0,16.0,77.0,20.0,2.0,no,no,summer,999
2015-01-28 09:00:00,10.0,7.0,88.0,29.0,7.0,no,no,winter,1788
2016-12-29 10:00:00,3.5,2.5,90.0,5.5,1.0,no,no,winter,715
2016-10-22 07:00:00,8.0,,93.0,6.0,2.0,no,yes,fall,291
2016-10-02 09:00:00,12.0,12.0,82.0,17.0,3.0,no,yes,fall,833
2015-03-25 16:00:00,9.0,7.5,44.5,9.0,2.0,no,no,spring,1511
2016-04-14 00:00:00,13.0,13.0,63.0,8.0,7.0,,no,spring,161
2016-10-13 13:00:00,12.5,,69.5,29.0,2.0,no,no,fall,1366
2015-04-01 18:00:00,10.0,6.5,60.0,29.5,2.0,no,no,spring,2543
2016-10-13 09:00:00,10.0,8.0,88.0,11.0,7.0,no,no,fall,2053
2016-01-31 02:00:00,6.0,2.5,71.0,19.5,1.0,no,yes,winter,244
2016-02-06 09:00:00,11.0,11.0,77.0,29.5,3.0,,yes,winter,698
,13.0,13.0,72.0,12.0,,no,yes,fall,1838
2016-12-21 22:00:00,11.0,11.0,82.0,10.0,,no,,winter,547
2015-02-08 16:00:00,7.5,6.5,66.5,6.5,2.0,no,yes,winter,1502
2016-10-16 04:00:00,10.0,8.0,94.0,12.0,1.0,,yes,fall,107
2015-08-23 04:00:00,18.5,18.5,75.5,19.5,1.0,no,yes,summer,216
2015-08-18 22:00:00,18.0,18.0,64.0,15.0,1.0,no,,summer,735
2016-10-18 07:00:00,12.0,12.0,82.0,18.0,1.0,,no,fall,2472
2016-11-18 07:00:00,5.0,1.0,76.0,24.0,1.0,no,no,fall,1935
2015-08-09 02:00:00,16.5,16.5,70.0,6.0,1.0,,yes,summer,450
2016-12-30 08:00:00,3.0,,100.0,9.0,4.0,no,no,winter,676
2016-07-27 17:00:00,24.0,24.0,57.0,20.5,2.0,no,no,summer,4319
2016-01-13 01:00:00,6.0,2.0,78.5,24.0,3.0,no,no,winter,49
2015-04-23 22:00:00,8.0,6.0,84.5,11.0,,no,no,spring,686
2016-06-04 12:00:00,16.0,16.0,83.0,11.0,4.0,no,yes,summer,2193
2016-12-17 00:00:00,8.5,8.5,90.0,2.0,,no,yes,winter,465
2015-01-09 05:00:00,11.5,11.5,85.0,33.0,3.0,no,no,winter,85
2015-11-09 22:00:00,15.0,15.0,82.0,31.0,3.0,no,no,fall,500
2015-05-07 19:00:00,14.0,,47.5,19.5,1.0,,no,spring,2104
2016-04-08 18:00:00,12.5,12.5,57.0,18.0,,no,no,spring,2619
2015-05-15 11:00:00,12.0,12.0,60.5,14.0,3.0,no,no,spring,1257
2016-08-14 17:00:00,22.0,21.0,42.5,9.0,1.0,no,yes,summer,3982
2015-11-07 05:00:00,16.0,16.0,91.0,14.0,7.0,no,yes,fall,69
2016-10-06 02:00:00,13.0,13.0,61.0,14.0,,no,no,fall,87
2015-04-29 19:00:00,12.0,12.0,60.5,19.0,2.0,no,no,spring,2101
2016-04-20 07:00:00,6.5,,84.0,12.0,2.0,no,no,spring,2502
2015-01-20 20:00:00,4.0,1.0,70.0,14.0,2.0,no,no,winter,758
2016-04-27 10:00:00,7.5,4.5,57.0,19.0,,,no,spring,1022
2015-12-13 16:00:00,9.0,7.5,94.0,10.0,4.0,no,yes,winter,971
2015-01-19 06:00:00,1.0,-1.0,90.0,7.0,3.0,no,no,winter,472
2016-08-08 15:00:00,20.0,20.0,43.0,23.0,1.0,no,no,summer,1946
2016-05-11 22:00:00,15.0,15.0,94.0,4.0,1.0,no,no,spring,687
2016-06-26 12:00:00,18.5,,58.0,19.0,3.0,,yes,summer,2381
2015-02-05 22:00:00,2.0,-2.0,75.0,17.0,4.0,no,no,winter,512
2016-04-21 02:00:00,8.0,6.0,82.0,10.0,1.0,no,no,spring,72
2016-12-14 22:00:00,7.0,,93.0,7.0,1.0,no,no,winter,701
2016-12-02 21:00:00,7.0,6.0,93.0,7.0,4.0,,no,winter,549
2015-02-27 13:00:00,9.0,6.5,50.0,17.0,2.0,no,no,winter,1204
2015-07-31 13:00:00,20.5,20.5,38.0,8.0,1.0,no,no,summer,1894
2015-11-10 15:00:00,15.0,,82.0,22.0,3.0,no,no,fall,1106
2015-04-23 10:00:00,9.5,8.0,69.0,10.0,3.0,,no,spring,994
2015-05-24 18:00:00,17.5,17.5,72.5,9.0,3.0,no,yes,spring,2083
